HS 1996 Product Code,HS 1996 Product Description,SITC Revision 3 Product Code,SITC Revision 3 Product Description
330790,Other,55359,Perfumery/cosmetics nes
340111,"Soap and organic surface-active products and preparations, in the form of bars, cakes, moulded pieces or shapes, and paper, wadding, felt and nonwovens, impregnated, coated or covered...:-- For toilet use(including medicated products)",55411,Toilet soap in bars etc.
340119,"Soap and organic surface-active products and preparations, in the form of bars, cakes, moulded pieces or shapes, and paper, wadding, felt and nonwovens, impregnated, coated or covered with soap or detergent :-- Other",55415,Other soap in bars etc.
340120,Soap in other forms,55419,Soap in other than bars
340211,"Organic surface-active agents, whether or not put up for retail sale :-- Anionic",55421,Organic detergents
340212,"Organic surface-active agents, whether or not put up for retail sale :-- Cationic",55421,Organic detergents
340213,"Organic surface-active agents, whether or not put up for retail sale :-- Non-ionic",55421,Organic detergents
340219,"Organic surface-active agents, whether or not put up for retail sale :-- Other",55421,Organic detergents
340220,Preparations put up for retail sale,55422,Detergent nes retail pak
340290,Other,55423,Detergent nes non-retail
340311,"Containing petroleum oils or oils obtained from bituminous minerals :-- Preparations for the treatment of textile materials, leather, furskins or other materials",59771,Petro-based leather prep
340319,Containing petroleum oils or oils obtained from bituminous minerals :-- Other,59772,Petroleum lubricat oils
340391,"Other :-- Preparations for the treatment of textile materials, leather, furskins or other materials",59773,Textile etc lub non-petr
340399,Other,59774,Lubr oil non-petroleum
340410,Of chemically modified lignite,59831,Lignite based waxes
340420,Of polyethylene glycol,59835,Polyethylene glycol wax
340490,Other,59839,Artificial/prepd wax nes
340510,"Polishes, creams and similar preparations for footwear or leather",55431,Leather polishes/creams
340520,"Polishes, creams and similar preparations for the maintenance of wooden furniture, floors or other woodwork",55432,Furniture polishes etc.
340530,"Polishes and similar preparations for coachwork, other than metal polishes",55433,Coachwork polishes etc.
340540,Scouring pastes and powders and other scouring preparations,55434,Scouring piowders/pastes
340590,Other,55435,Glass/metal polishes etc
340600,"Candles, tapers and the like.",89931,Candles/tapers/etc
340700,"Modelling pastes, including those put up for children's amusement; preparations known as dental wax or as dental impression compounds, put up in sets, in packings for retail sale or in plates, horseshoe shapes, sticks or similar for",59895,Modelling pastes etc.
350110,Casein,59221,Casein
350190,Other,59222,Casein glues/derivs
350211,Egg albumin :-- Dried,0253,Egg albumin
350219,Egg albumin :-- Other,0253,Egg albumin
350220,"Milk albumin, including concentrates of two or more whey proteins",59223,Albumins and derivatives
350290,Other,59223,Albumins and derivatives
350300,"Gelatin (including gelatin in rectangular (including square) sheets, whether or not surface-worked or coloured) and gelatin derivatives; isinglass; other glues of animal origin, excluding casein glues of heading No. 35.01.",59224,Gelatin and derivatives
350400,"Peptones and their derivatives; other protein substances and their derivatives, not elsewhere specified or included; hide powder, whether or not chromed.",59225,Peptones/protein derivs
350510,Dextrins and other modified starches,59226,Dextrins/modif starches
350520,Glues,59227,Dextrin/starch glues
350610,"Products suitable for use as glues or adhesives, put up for retail sale as glues or adhesives, not exceeding a net weight of 1 kg",59229,Prepared glue nes retail
350691,Other :-- Adhesives based on rubber or plastics (including artificial resins),59229,Prepared glue nes retail
350699,Other,59229,Prepared glue nes retail
350710,Rennet and concentrates thereof,51691,Enzymes
350790,Other,51691,Enzymes
360100,Propellent powders.,59311,Propellent powders
360200,"Prepared explosives, other than propellent powders.",59312,Prepared explosives nes
360300,Safety fuses; detonating fuses; percussion or detonating caps; igniters; electric detonators.,5932,"Fuses,primers,detonators"
360410,Fireworks,59331,Fireworks
360490,Other,59333,Signal flares/rockets
360500,"Matches, other than pyrotechnic articles of heading No. 36.04.",89932,Matches
360610,Liquid or liquefied-gas fuels in containers of a kind used for filling or refilling cigarette or similar lighters and of a capacity not exceeding 300 cm3,89934,Cig lighter fuels <300cc
360690,Other,89939,Combustible products nes
370110,For X-ray,8822,Photo film flat unexposd
370120,Instant print film,8822,Photo film flat unexposd
370130,"Other plates and film, with any side exceeding 255 mm",8822,Photo film flat unexposd
370191,Other :-- For colour photography (polychrome),8822,Photo film flat unexposd
370199,Other,8822,Photo film flat unexposd
370210,For X-ray,8823,Photo film roll unexposd
370220,Instant print film,8823,Photo film roll unexposd
370231,"Other film, without perforations, of a width not exceeding 105 mm :-- For colour photography (polychrome)",8823,Photo film roll unexposd
370232,"Other film, without perforations, of a width not exceeding 105 mm :-- Other, with silver halide emulsion",8823,Photo film roll unexposd
370239,"Other film, without perforations, of a width not exceeding 105 mm :-- Other",8823,Photo film roll unexposd
370241,"Other film, without perforations, of a width exceeding     105 mm :-- Of a width exceeding 610 mm and of a length exceeding  200 m, for colour photography (polychrome)",8823,Photo film roll unexposd
370242,"Other film, without perforations, of a width exceeding     105 mm :-- Of a width exceeding 610 mm and of a length exceeding 200 m, other than for colour photography",8823,Photo film roll unexposd
370243,"Other film, without perforations, of a width exceeding     105 mm :-- Of a width exceeding 610 mm and of a length not exceeding 200 m",8823,Photo film roll unexposd
370244,"Other film, without perforations, of a width exceeding     105 mm :-- Of a width exceeding 105 mm but not exceeding 610 mm",8823,Photo film roll unexposd
370251,"Other film, for colour photography (polychrome) :-- Of a width not exceeding 16 mm and of a length not exceeding 14 m",8823,Photo film roll unexposd
370252,"Other film, for colour photography (polychrome) :-- Of a width not exceeding 16 mm and of a length exceeding     14 m",8823,Photo film roll unexposd
370253,"Other film, for colour photography (polychrome) :-- Of a width exceeding 16 mm but not exceeding 35 mm and of a length not exceeding 30 m, for slides",8823,Photo film roll unexposd
370254,"Other film, for colour photography (polychrome) :-- Of a width exceeding 16 mm but not exceeding 35 mm and of a length not exceeding 30 m, other than for slides",8823,Photo film roll unexposd
370255,"Other film, for colour photography (polychrome) :-- Of a width exceeding 16 mm but not exceeding 35 mm and of a length exceeding 30 m",8823,Photo film roll unexposd
370256,"Other film, for colour photography (polychrome) :-- Of a width exceeding 35 mm",8823,Photo film roll unexposd
370291,Other :-- Of a width not exceeding 16 mm and of a length not exceeding 14 m,8823,Photo film roll unexposd
370292,Other :-- Of a width not exceeding 16 mm and of a length exceeding     14 m,8823,Photo film roll unexposd
370293,Other :-- Of a width exceeding 16 mm but not exceeding 35 mm and of a length not exceeding 30 m,8823,Photo film roll unexposd
370294,Other :-- Of a width exceeding 16 mm but not exceeding 35 mm and of a length exceeding 30 m,8823,Photo film roll unexposd
370295,Other :-- Of a width exceeding 35 mm,8823,Photo film roll unexposd
370310,In rolls of a width exceeding 610 mm,8824,Photographic paper unexp
370320,"Other, for colour photography (polychrome)",8824,Photographic paper unexp
370390,Other,8824,Photographic paper unexp
370400,"Photographic plates, film, paper, paperboard and textiles, exposed but not developed.",8825,Photo film/plates undevd
370510,For offset reproduction,8826,Still photo film devlopd
370520,Microfilms,8826,Still photo film devlopd
370590,Other,8826,Still photo film devlopd
370610,Of a width of 35 mm or more,8831,Developed cine film 35mm
370690,Other,8839,Developed cine film nes
370710,Sensitising emulsions,8821,"Chem photo goods,retail"
370790,Other,8821,"Chem photo goods,retail"
380110,Artificial graphite,59861,Artificial graphite/etc
380120,Colloidal or semi-colloidal graphite,59861,Artificial graphite/etc
380130,Carbonaceous pastes for electrodes and similar pastes for furnace linings,59861,Artificial graphite/etc
380190,Other,59861,Artificial graphite/etc
380210,Activated carbon,59864,Activted carbon
380290,Other,59865,Activted nat minrl prods
380300,"Tall oil, whether or not refined.",59811,Tall oil
380400,"Residual lyes from the manufacture of wood pulp, whether or not concentrated, desugared or chemically treated, including lignin sulphonates, but excluding tall oil of heading No. 38.03.",59812,Residual wood pulp lyes
380510,"Gum, wood or sulphate turpentine oils",59813,Wood oils/turpentine/etc
380520,Pine oil,59813,Wood oils/turpentine/etc
380590,Other,59813,Wood oils/turpentine/etc
380610,Rosin and resin acids,59814,Rosin/resin acid/oil/der
380620,"Salts of rosin, of resin acids or of derivatives of rosin or resin acids, other than salts of rosin adducts",59814,Rosin/resin acid/oil/der
380630,Ester gums,59814,Rosin/resin acid/oil/der
380690,Other,59814,Rosin/resin acid/oil/der
380700,"Wood tar; wood tar oils; wood creosote; wood naphtha; vegetable pitch; brewers' pitch and similar preparations based on rosin, resin acids or on vegetable pitch.",59818,Wood tar/veg pitch etc
380810,Insecticides,5911,Insecticides retail
380820,Fungicides,5912,Fungicides retail
380830,"Herbicides, anti-sprouting products and plant-growth regulators",5913,Garden chemicals retail
380840,Disinfectants,59141,Disinfectants retail
380890,Other,59149,Pesticides retail pack
380910,With a basis of amylaceous substances,59891,Dye carrier/mordant/etc
380991,Other :-- Of a kind used in the textile or like industries,59891,Dye carrier/mordant/etc
380992,Other :-- Of a kind used in the paper or like industries,59891,Dye carrier/mordant/etc
380993,Other :-- Of a kind used in the leather or like industries,59891,Dye carrier/mordant/etc
381010,"Pickling preparations for metal surfaces; soldering, brazing or welding powders and pastes consisting of metal and other materials",59896,Fluxes/pickling prep/etc
381090,Other,59896,Fluxes/pickling prep/etc
381111,Anti-knock preparations :-- Based on lead compounds,59721,Anti-knock preparations
381119,Anti-knock preparations :-- Other,59721,Anti-knock preparations
381121,Additives for lubricating oils :-- Containing petroleum oils or oils obtained from bituminous minerals,59725,Lubricating oil additive
381129,Additives for lubricating oils :-- Other,59725,Lubricating oil additive
381190,Other,59729,Oil substitute additives
381210,Prepared rubber accelerators,59863,Prep rubber accelerators
381220,Compound plasticisers for rubber or plastics,59893,Compound plasticizers
381230,Anti-oxidising preparations and other compound stabilisers for rubber or plastics,59893,Compound plasticizers
381300,Preparations and charges for fire-extinguishers; charged fire-extinguishing grenades.,59894,Fire extinguishr charges
381400,"Organic composite solvents and thinners, not elsewhere specified or included; prepared paint or varnish removers.",53355,"Varnish solvents,thinner"
381511,Supported catalysts :-- With nickel or nickel compounds as the active substance,59881,Ni-based suppt catalysts
381512,Supported catalysts :-- With precious metal or precious metal compounds as the active substance,59883,Prec.metal supp catalyst
381519,Supported catalysts :-- Other,59885,Supported catalysts nes
381590,Other,59889,Catalysts/preps nes
381600,"Refractory cements, mortars, concretes and similar compositions, other than products of heading No. 38.01.",66233,Refractory cement/mortar
381710,Mixed alkylbenzenes,59841,Mixed alkylbenzenes nes
381720,Mixed alkylnaphthalenes,59845,Mixed alkylnaphthalenes
381800,"Chemical elements doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics.",5985,Doped chemicals (electr)
381900,"Hydraulic brake fluids and other prepared liquids for hydraulic transmission, not containing or containing less than 70 % by weight of petroleum oils or oils obtained from bituminous minerals.",59731,Hydraulic brake fluid
382000,Anti-freezing preparations and prepared de-icing fluids.,59733,Anti-freezing preps etc
382100,Prepared culture media for development of micro-organisms.,59867,"Culture media,prepared"
382200,"Diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading No. 30.02 or 30.06.",59869,Compos lab reagents nes
382311,Industrial monocarboxylic fatty acids; acid oils from refining :-- Stearic acid,43131,Fatty acids/acid oils
382312,Industrial monocarboxylic fatty acids; acid oils from refining :-- Oleic acid,43131,Fatty acids/acid oils
382313,Industrial monocarboxylic fatty acids; acid oils from refining :-- Tall oil fatty acids,43131,Fatty acids/acid oils
382319,Industrial monocarboxylic fatty acids; acid oils from refining :-- Other,43131,Fatty acids/acid oils
382370,Industrial fatty alcohols,51217,"Fatty alcohols,indust."
382410,Prepared binders for foundry moulds or cores,59899,"Oth chem prods,preps,nes"
382420,"Naphthenic acids, their water-insoluble salts and their esters",59899,"Oth chem prods,preps,nes"
382430,Non-agglomerated metal carbides mixed together or with metallic binders,59899,"Oth chem prods,preps,nes"
382440,"Prepared additives for cements, mortars or concretes",59897,Cement/etc additives
382450,Non-refractory mortars and concretes,59898,Non-refractory mortars
382460,Sorbitol other than that of subheading No. 2905.44,59899,"Oth chem prods,preps,nes"
382471,Mixtures containing perhalogenated derivatives of acyclic hydrocarbons containing two or more different halogens :-- Containing acyclic hydrocarbons perhalogenated only with fluorine and chlorine,59899,"Oth chem prods,preps,nes"
382479,Mixtures containing perhalogenated derivatives of acyclic hydrocarbons containing two or more different halogens :-- Other,59899,"Oth chem prods,preps,nes"
382490,Other,59899,"Oth chem prods,preps,nes"
390110,Polyethylene having a specific gravity of less than 0.94,57111,Polyethylene sg<0.94
390120,Polyethylene having a specific gravity of 0.94 or more,57112,Polyethylene sg>0.94
390130,Ethylene-vinyl acetate copolymers,5712,Ethylene-vinyl acetate
390190,Other,5719,Primary ethylene pol nes
390210,Polypropylene,57511,Polypropylene
390220,Polyisobutylene,57512,Polyisobutylene
390230,Propylene copolymers,57513,Propylene copolymers
390290,Other,57519,Propyl/olefin polym nes
390311,Polystyrene :-- Expansible,57211,Expansible polystyrene
390319,Polystyrene :-- Other,57219,Other polystyrene
390320,Styrene-acrylonitrile (SAN) copolymers,57291,Styrene-acronitrile cpol
390330,Acrylonitrile-butadiene-styrene (ABS) copolymers,57292,Abs copolymer
390390,Other,57299,Styrene polymers nes
390410,"Polyvinyl chloride, not mixed with any other substances",57311,Pvc not mixed other subs
390421,Other polyvinyl chloride :-- Non-plasticised,57312,Pvc nes non-plasticised
390422,Other polyvinyl chloride :-- Plasticised,57313,Pvc nes plasticised
390430,Vinyl chloride-vinyl acetate copolymers,57391,Vinyl chlor-acet copolym
390440,Other vinyl chloride copolymers,57392,Vinyl chloride copol nes
390450,Vinylidene chloride polymers,57393,Vinylidene chlor polymer
390461,Fluoro-polymers :-- Polytetrafluoroethylene,57394,Fluoro-polymers
390469,Fluoro-polymers :-- Other,57394,Fluoro-polymers
390490,Other,57399,Other halo-polymers nes
390512,Polyvinyl acetate :-- In aqueous dispersion,57591,Vinyl acetate polymers
390519,Polyvinyl acetate :-- Other,57591,Vinyl acetate polymers
390521,Vinyl acetate copolymers :-- In aqueous dispersion,57591,Vinyl acetate polymers
390529,Vinyl acetate copolymers :-- Other,57591,Vinyl acetate polymers
390530,"Polyvinyl alcohol, whether or not containing unhydrolysed acetate groups",57592,Vinyl polymers nes
390591,Other :-- Copolymers,57592,Vinyl polymers nes
390599,Other,57592,Vinyl polymers nes
390610,Polymethyl methacrylate,57521,Polymethyl methacrylate
390690,Other,57529,Acrylic polymers nes
390710,Polyacetals,57411,Polyacetals
390720,Other polyethers,57419,Polyethers nes
390730,Epoxide resins,5742,Epoxide resins
390740,Polycarbonates,57431,Poycarbonates
390750,Alkyd resins,57432,Alkyd resins
390760,Polyethylene terephthalate,57433,Polyethylene terephthlat
390791,Other polyesters :-- Unsaturated,57434,Unsat polyesters nes
390799,Other polyesters :-- Other,57439,Primary polyesters nes
390810,"Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12",57531,Special polyamides
390890,Other,57539,Other polyamides
390910,Urea resins; thiourea resins,57541,Urea/thiourea resins
390920,Melamine resins,57542,Melamine resins
390930,Other amino-resins,57543,Amino-resins nes
390940,Phenolic resins,57544,Phenolic resins
390950,Polyurethanes,57545,Polyurethanes
391000,Silicones in primary forms.,57593,Silicones - primary
391110,"Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",57596,Petroleum resins etc.
391190,Other,57596,Petroleum resins etc.
391211,Cellulose acetates :-- Non-plasticised,57551,Cellulose acetate non-pl
391212,Cellulose acetates :-- Plasticised,57552,Cellulose acetate plasd
391220,Cellulose nitrates (including collodions),57553,Cellulose nitrates
391231,Cellulose ethers :-- Carboxymethylcellulose and its salts,57554,Cellulose ethers
391239,Cellulose ethers :-- Other,57554,Cellulose ethers
391290,Other,57559,Cellulose/derivs nes
391310,"Alginic acid, its salts and esters",57594,"Alginic acid,salts,ester"
391390,Other,57595,Natural polymers/derivs
391400,"Ion-exchangers based on polymers of headings Nos. 39.01 to 39.13, in primary forms.",57597,Ion exch polymers
391510,Of polymers of ethylene,5791,Polyethylene wast/scrap
391520,Of polymers of styrene,5792,Polystyrene waste/scrap
391530,Of polymers of vinyl chloride,5793,Polyvinyl chloride wast
391590,Of other plastics,5799,Plastic waste/scrap nes
391610,Of polymers of ethylene,5831,Ethlene polymer rods etc
391620,Of polymers of vinyl chloride,5832,Vinyl chloride rods etc
391690,Of other plastics,5839,Oth plastic rods/sticks
391710,Artificial guts (sausage casings) of hardened protein or of cellulosic materials,5811,Plastic sausage casings
391721,"Tubes, pipes and hoses, rigid :-- Of polymers of ethylene",5812,Rigid plastic pipes etc
391722,"Tubes, pipes and hoses, rigid :-- Of polymers of propylene",5812,Rigid plastic pipes etc
391723,"Tubes, pipes and hoses, rigid :-- Of polymers of vinyl chloride",5812,Rigid plastic pipes etc
391729,"Tubes, pipes and hoses, rigid :-- Of other plastics",5812,Rigid plastic pipes etc
391731,"Tubes, pipes and hoses, rigid :-- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa",5813,Reinforced plastic pipes
391732,"Tubes, pipes and hoses, rigid :-- Other, not reinforced or otherwise combined with other materials, without fittings",5814,Oth plast pipe w/o fitg
391733,"Tubes, pipes and hoses, rigid :-- Other, not reinforced or otherwise combined with other materials, with fittings",5815,Oth plast pipe with fitg
391739,"Tubes, pipes and hoses, rigid :-- Other",5816,Plastic tubes etc nes
391740,Fittings,5817,Fittings - plastic tubes
391810,Of polymers of vinyl chloride,89331,Plastic lino/tiles/etc
391890,Of other plastics,89331,Plastic lino/tiles/etc
391910,In rolls of a width not exceeding 20 cm,58211,Adhes plast film <20cm
391990,Other,58219,Othr adhes plastic film
392010,Of polymers of ethylene,58221,Ethylene polym film etc
392020,Of polymers of propylene,58222,Propylene polym film etc
392030,Of polymers of styrene,58223,Styrene polym film etc
392041,Of polymers of vinyl chloride :-- Rigid,58224,Vinyl chloride film etc
392042,Of polymers of vinyl chloride :-- Flexible,58224,Vinyl chloride film etc
392051,Of acrylic polymers :-- Of polymethyl methacrylate,58225,Acrylic polymer film etc
392059,Of acrylic polymers :-- Other,58225,Acrylic polymer film etc
392061,"Of polycarbonates, alkyd resins, polyallyl esters or other polyesters :-- Of polycarbonates",58226,Polycarb/etc film etc
392062,"Of polycarbonates, alkyd resins, polyallyl esters or other polyesters :-- Of polyethylene terephthalate",58226,Polycarb/etc film etc
392063,"Of polycarbonates, alkyd resins, polyallyl esters or other polyesters :-- Of unsaturated polyesters",58226,Polycarb/etc film etc
392069,"Of polycarbonates, alkyd resins, polyallyl esters or other polyesters :-- Of other polyesters",58226,Polycarb/etc film etc
392071,Of cellulose or its chemical derivatives :-- Of regenerated cellulose,58228,Cellulose etc film etc
392072,Of cellulose or its chemical derivatives :-- Of vulcanised fibre,58227,Vulcanized rubber film
392073,Of cellulose or its chemical derivatives :-- Of cellulose acetate,58228,Cellulose etc film etc
392079,Of cellulose or its chemical derivatives :-- Of other cellulose derivatives,58228,Cellulose etc film etc
392091,Of other plastics :-- Of polyvinyl butyral,58229,Oth plastic film etc
392092,Of other plastics :-- Of polyamides,58229,Oth plastic film etc
392093,Of other plastics :-- Of amino-resins,58229,Oth plastic film etc
392094,Of other plastics :-- Of phenolic resins,58229,Oth plastic film etc
392099,Of other plastics :-- Of other plastics,58229,Oth plastic film etc
392111,Cellular :-- Of polymers of styrene,58291,Cellular plastic sheet
392112,Cellular :-- Of polymers of vinyl chloride,58291,Cellular plastic sheet
392113,Cellular :-- Of polyurethanes,58291,Cellular plastic sheet
392114,Cellular :-- Of regenerated cellulose,58291,Cellular plastic sheet
392119,Cellular :-- Of other plastics,58291,Cellular plastic sheet
392190,Other,58299,Non-cellular plast sheet
392210,"Baths, shower-baths and wash-basins",89321,Plstic bathroom fixtures
392220,Lavatory seats and covers,89321,Plstic bathroom fixtures
392290,Other,89321,Plstic bathroom fixtures
392310,"Boxes, cases, crates and similar articles",89319,Plstc packg contnrs/lids
392321,Sacks and bags (including cones) :-- Of polymers of ethylene,89311,Plastic sacks/bags/cones
392329,Sacks and bags (including cones) :-- Of other plastics,89311,Plastic sacks/bags/cones
392330,"Carboys, bottles, flasks and similar articles",89319,Plstc packg contnrs/lids
392340,"Spools, cops, bobbins and similar supports",89319,Plstc packg contnrs/lids
392350,"Stoppers, lids, caps and other closures",89319,Plstc packg contnrs/lids
392390,Other,89319,Plstc packg contnrs/lids
392410,Tableware and kitchenware,89332,Plstc table/kitch/..arts
392490,Other,89332,Plstc table/kitch/..arts
392510,"Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l",89329,Plastic builder ware nes
392520,"Doors, windows and their frames and thresholds for doors",89329,Plastic builder ware nes
392530,"Shutters, blinds (including Venetian blinds) and similar articles and parts thereof",89329,Plastic builder ware nes
392590,Other,89329,Plastic builder ware nes
392610,Office or school supplies,89394,"Plastc office,school equ"
392620,Articles of apparel and clothing accessories (including gloves),84821,Plastic clothing/access
392630,"Fittings for furniture, coachwork of the like",89395,Plastc furniture fittngs
392640,Statuettes and other ornamental articles,89399,Othr plastc articles nes
392690,Other,89399,Othr plastc articles nes
400110,"Natural rubber latex, whether or not pre-vulcanised",2311,Natural rubber latex
400121,Natural rubber in other forms :-- Smoked sheets,23121,Natural rubber - smoked
400122,Natural rubber in other forms :-- Technically specified natural rubber (TSNR),23125,Tech spec natural rubber
400129,Natural rubber in other forms :-- Other,23129,Natural rubber nes
400130,"Balata, gutta-percha, guayule, chicle and similar natural gums",2313,Balata/gutta percha/etc
400211,Styrene-butadiene rubber (SBR); carboxylated styrene-butadiene rubber (XSBR) :-- Latex,23211,Synthetic rubber sbr/xsbr
400219,Styrene-butadiene rubber (SBR); carboxylated styrene-butadiene rubber (XSBR) :-- Other,23211,Synthetic rubber sbr/xsbr
400220,Butadiene rubber (BR),23212,Synthetic rubber br
400231,Isobutene-isoprene (butyl) rubber (IIR); halo-isobutene-isoprene rubber (CIIR or BIIR) :-- Isobutene-isoprene (butyl) rubber (IIR),23213,Synthetic rubber iir
400239,Isobutene-isoprene (butyl) rubber (IIR); halo-isobutene-isoprene rubber (CIIR or BIIR) :-- Other,23213,Synthetic rubber iir
400241,Chloroprene (chlorobutadiene) rubber (CR) :-- Latex,23214,Synthetic rubbr ciir/biir
400249,Chloroprene (chlorobutadiene) rubber (CR) :-- Other,23214,Synthetic rubbr ciir/biir
400251,Acrylonitrile-butadiene rubber (NBR) :-- Latex,23215,Synthetic rubber nbr
400259,Acrylonitrile-butadiene rubber (NBR) :-- Other,23215,Synthetic rubber nbr
400260,Isoprene rubber (IR),23216,Synthetic rubber ir
400270,Ethylene-propylene-non-conjugated diene rubber (EPDM),23217,Synthetic rubber epdm
400280,Mixtures of any product of heading No. 40.01 with any product of this heading,23218,Nat/synth rubber mixture
400291,Other :-- Latex,23219,Synthetic rubber nes
400299,Other,23219,Synthetic rubber nes
400300,"Reclaimed rubber in primary forms or in plates, sheets or strip.",23221,Reclaimed rubber-primary
400400,"Waste, parings and scrap of rubber (other than hard rubber) and powders and granules obtained therefrom.",23222,Scrap unhardened rubber
400510,Compounded with carbon black or silica,62111,Rubber comp c-black/sil.
400520,Solutions; dispersions other than those of subheading No. 4005.10,62112,Compounded rubber solutn
400591,"Other :-- Plates, sheets and strip",62119,Rubber material nes
400599,Other,62119,Rubber material nes
400610,Camel-back strips for retreading rubber tyres,62121,Camel-back retread strip
400690,Other,62129,Rubber profiles nes
400700,Vulcanised rubber thread and cord.,62131,Vulc rubber thread/cord
400811,"Of cellular rubber :-- Plates, sheets and strip",62132,Unhard vulc cell rubber
400819,Of cellular rubber :-- Other,62132,Unhard vulc cell rubber
400821,"Of non-cellular rubber :-- Plates, sheets and strip",62133,Unhard vulc rubber nes
400829,Of non-cellular rubber :-- Other,62133,Unhard vulc rubber nes
400910,"Not reinforced or otherwise combined with other materials, without fittings",62141,Uh rubber tube no fittng
400920,"Reinforced or otherwise combined only with metal, without fittings",62142,Uh metal-reinf rubr tube
400930,"Reinforced or otherwise combined only with textile materials, without fittings",62143,Uh text-reinf rubbr tube
400940,"Reinforced or otherwise combined with other materials, without fittings",62144,Uh nes-reinf rubber tube
400950,With fittings,62145,Uh rubber tube + fitting
401011,Conveyor belts or belting :-- Reinforced only with metal,62929,Conveyor/etc belts nes
401012,Conveyor belts or belting :-- Reinforced only with textile materials,62929,Conveyor/etc belts nes
401013,Conveyor belts or belting :-- Reinforced only with plastics,62929,Conveyor/etc belts nes
401019,Conveyor belts or belting :-- Other,62929,Conveyor/etc belts nes
401021,"Transmission belts or belting :-- Endless transmission belts of trapezoidal cross-section (V-belts), whether or not grooved, of a circumference exceeding 60 cm but not exceeding 180 cm",62921,Conveyor/etc belts v
401022,"Transmission belts or belting :-- Endless transmission belts of trapezoidal cross-section (V-belts), whether or not grooved, of a circumference exceeding 180 cm but not exceeding 240 cm",62921,Conveyor/etc belts v
401023,"Transmission belts or belting :-- Endless synchronous belts, of a circumference exceeding 60 cm but not exceeding 150 cm",62929,Conveyor/etc belts nes
401024,"Transmission belts or belting :-- Endless synchronous belts, of a circumference exceeding 150 cm but not exceeding 198 cm",62929,Conveyor/etc belts nes
401029,Transmission belts or belting :-- Other,62929,Conveyor/etc belts nes
401110,Of a kind used on motor cars (including station wagons and racing cars),6251,Tyres new for motor car
401120,Of a kind used on buses or lorries,6252,"Tyres,new,bus or lorry"
401130,Of a kind used on aircraft,6253,"Tyres,new for aircraft"
401140,Of a kind used on motorcycles,62541,"Tyres,new,motorcycles"
401150,Of a kind used on bicycles,62542,"Tyres,new,bicycles"
401191,Other :-- Having a herring-bone or similar tread,62551,"Tyres nes,herring-bone"
401199,Other,62559,"Tyres nes,other"
401210,Retreaded tyres,62592,Retreaded tyres
401220,Used pneumatic tyres,62593,Used pneumatic tyres
401290,Other,62594,Solid/cushion tyres
401310,"Of a kind used on motor cars (including station wagons and racing cars), buses or lorries",62591,Inner tubes
401320,Of a kind used on bicycles,62591,Inner tubes
401390,Other,62591,Inner tubes
401410,Sheath contraceptives,62911,Condoms
401490,Other,62919,Pharmaceut. rubber nes
401511,Gloves :-- Surgical,84822,Rubber gloves
401519,Gloves :-- Other,84822,Rubber gloves
401590,Other,84829,Rubber clothing/acc nes
401610,Of cellular rubber,62992,Uh cell vulc rub article
401691,Other :-- Floor coverings and mats,62999,Uh non-cell rub articles
401692,Other :-- Erasers,62999,Uh non-cell rub articles
401693,"Other :-- Gaskets, washers and other seals",62999,Uh non-cell rub articles
401694,"Other :-- Boat or dock fenders, whether or not inflatable",62999,Uh non-cell rub articles
401695,Other inflatable articles,62999,Uh non-cell rub articles
401699,Other,62999,Uh non-cell rub articles
401700,"Hard rubber (for example, ebonite) in all forms, including waste and scrap; articles of hard rubber.",62991,Hardnd rubber/ebonite
410110,"Whole hides and skins of bovine animals, of a weight per skin not exceeding 8 kg when simply dried, 10 kg when dry-salted, or 14 kg when fresh, wet-salted or otherwise preserved",2112,"Bovine hides, whole, raw"
410121,"Other hides and skins of bovine animals, fresh or wet-salted :-- Whole",21111,Bovine hide fresh/salted
410122,"Other hides and skins of bovine animals, fresh or wet-salted :-- Butts and bends",21111,Bovine hide fresh/salted
410129,"Other hides and skins of bovine animals, fresh or wet-salted :-- Other",21111,Bovine hide fresh/salted
410130,"Other hides and skins of bovine animals, otherwise preserved",21112,Bovine hide raw nes
410140,Hides and skins of equine animals,21113,Equine hide/skin raw
410210,With wool on,2116,Sheep skin common w/wool
410221,Without wool on :-- Pickled,2117,Sheep skin without wool
410229,Without wool on :-- Other,2117,Sheep skin without wool
410310,Of goats or kids,2114,"Goat/kid skins, raw"
410320,Of reptiles,21199,"Hides and skins nes,raw"
410390,Other,21199,"Hides and skins nes,raw"
410410,"Whole bovine skin leather, of a unit surface area not exceeding 28 square feet (2.6 m2)",6113,Bovine leather < 2.6 m2
410421,"Other bovine leather and equine leather, tanned or retanned but not further prepared, whether or not split :-- Bovine leather, vegetable pre-tanned",61141,Tanned bov/equin leather
410422,"Other bovine leather and equine leather, tanned or retanned but not further prepared, whether or not split :-- Bovine leather, otherwise pre-tanned",61141,Tanned bov/equin leather
