HS 1996 Product Code,HS 1996 Product Description,SITC Revision 2 Product Code,SITC Revision 2 Product Description
293213,Compounds containing an unfused furan ring (whether or not hydrogenated) in the structure :-- Furfuryl alcohol and tetrahydrofurfuryl alcohol,51569,Other heterocyclic compounds;nucleic acids
293219,Compounds containing an unfused furan ring (whether or not hydrogenated) in the structure :-- Other,51569,Other heterocyclic compounds;nucleic acids
293221,"Lactones :-- Coumarin, methylcoumarins and ethylcoumarins",51569,Other heterocyclic compounds;nucleic acids
293229,Lactones :-- Other lactones,51569,Other heterocyclic compounds;nucleic acids
293291,Other :-- Isosafrole,51569,Other heterocyclic compounds;nucleic acids
293292,"Other :-- 1-(1,3-Benzodioxol-5-yl)propan-2-one",51569,Other heterocyclic compounds;nucleic acids
293293,Other :-- Piperonal,51569,Other heterocyclic compounds;nucleic acids
293294,Other :-- Safrole,51569,Other heterocyclic compounds;nucleic acids
293299,Other,51569,Other heterocyclic compounds;nucleic acids
293311,Compounds containing an unfused pyrazole ring (whether or not hydrogenated) in the structure :-- Phenazone (antipyrin) and its derivatives,51569,Other heterocyclic compounds;nucleic acids
293319,Compounds containing an unfused pyrazole ring (whether or not hydrogenated) in the structure :-- Other,51569,Other heterocyclic compounds;nucleic acids
293321,Compounds containing an unfused imidazole ring (whether or not hydrogenated) in the structure :-- Hydantoin and its derivatives,5147,Carboxyamide-function compounds;& other compounds
293329,Compounds containing an unfused imidazole ring (whether or not hydrogenated) in the structure :-- Other,51569,Other heterocyclic compounds;nucleic acids
293331,Compounds containing an unfused pyridine ring (whether or not hydrogenated) in the structure :-- Pyridine and its salts,51569,Other heterocyclic compounds;nucleic acids
293332,Compounds containing an unfused pyridine ring (whether or not hydrogenated) in the structure :-- Piperidine and its salts,51569,Other heterocyclic compounds;nucleic acids
293339,Compounds containing an unfused pyridine ring (whether or not hydrogenated) in the structure :-- Other,51569,Other heterocyclic compounds;nucleic acids
293340,"Compounds containing a quinoline or isoquinoline ring-system (whether or not hydrogenated), not further fused",51569,Other heterocyclic compounds;nucleic acids
293351,Compounds containing a pyrimidine ring (whether or not hydrogenated) or piperazine ring in the structure :-- Malonylurea (barbituric acid) and its derivatives; salts thereof,51482,Carboxyimide-function compounds etc.
293359,Compounds containing a pyrimidine ring (whether or not hydrogenated) or piperazine ring in the structure :-- Other,51482,Carboxyimide-function compounds etc.
293361,Compounds containing an unfused triazine ring (whether or not hydrogenated) in the structure :- Compounds containing an unfused triazine ring (whether or not hydrogenated) in the structure :-- Melamine,51482,Carboxyimide-function compounds etc.
293369,Compounds containing an unfused triazine ring (whether or not hydrogenated) in the structure :-- Other,51482,Carboxyimide-function compounds etc.
293371,Lactams :-- 6-Hexanelactam (epsilon-caprolactam),51561,Lactams
293379,Lactams :-- Other lactams,51561,Lactams
293390,Other,51482,Carboxyimide-function compounds etc.
293410,Compounds containing an unfused thiazole ring (whether or not hydrogenated) in the structure,51569,Other heterocyclic compounds;nucleic acids
293420,"Compounds containing a benzothiazole ring-system (whether or not hydrogenated), not further fused",51569,Other heterocyclic compounds;nucleic acids
293430,"Compounds containing a phenothiazine ring-system (whether or not hydrogenated), not further fused",51569,Other heterocyclic compounds;nucleic acids
293490,Other,51569,Other heterocyclic compounds;nucleic acids
293500,Sulphonamides.,51571,Sulphonamides
293610,"Provitamins, unmixed",5411,"Provitamins & vitamins,narural/reprod.by synthesis"
293621,"Vitamins and their derivatives, unmixed :-- Vitamins A and their derivatives",5411,"Provitamins & vitamins,narural/reprod.by synthesis"
293622,"Vitamins and their derivatives, unmixed :-- Vitamin B1 and its derivatives",5411,"Provitamins & vitamins,narural/reprod.by synthesis"
293623,"Vitamins and their derivatives, unmixed :-- Vitamin B2 and its derivatives",5411,"Provitamins & vitamins,narural/reprod.by synthesis"
293624,"Vitamins and their derivatives, unmixed :-- D- or DL-Pantothenic acid (Vitamin B3 or Vitamin B5) and its derivatives",5411,"Provitamins & vitamins,narural/reprod.by synthesis"
293625,"Vitamins and their derivatives, unmixed :- Vitamins and their derivatives, unmixed :-- Vitamin B6 and its derivatives",5411,"Provitamins & vitamins,narural/reprod.by synthesis"
293626,"Vitamins and their derivatives, unmixed :-- Vitamin B12 and its derivatives",5411,"Provitamins & vitamins,narural/reprod.by synthesis"
293627,"Vitamins and their derivatives, unmixed :- Vitamin C and its derivatives",5411,"Provitamins & vitamins,narural/reprod.by synthesis"
293628,"Vitamins and their derivatives, unmixed :-- Vitamin E and its derivatives",5411,"Provitamins & vitamins,narural/reprod.by synthesis"
293629,"Vitamins and their derivatives, unmixed :-- Other vitamins and their derivatives",5411,"Provitamins & vitamins,narural/reprod.by synthesis"
293690,"Other, including natural concentrates",5411,"Provitamins & vitamins,narural/reprod.by synthesis"
293710,"Pituitary (anterior) or similar hormones, and their derivatives",54152,"Pituitary (anterior) and similar hormones,no 541.7"
293721,"Adrenal cortical hormones and their derivatives :-- Cortisone, hydrocortisone, prednisone (dehydrocortisone) and prednisolone (dehydrohydrocortisone)",54153,"Adrenal cortical hormones n.e.s., no 541.7"
293722,Adrenal cortical hormones and their derivatives :-- Halogenated derivatives of adrenal cortical hormones,54153,"Adrenal cortical hormones n.e.s., no 541.7"
293729,Adrenal cortical hormones and their derivatives :-- Other,54153,"Adrenal cortical hormones n.e.s., no 541.7"
293791,Other hormones and their derivatives; other steroids used primarily as hormones :-- Insulin and its salts,54151,"Insulin n.e.s.,not incl. in 541.7"
293792,Other hormones and their derivatives; other steroids used primarily as hormones :-- Oestrogens and progestogens,54159,"Other hormones,hormon.derivatives & other steroids"
293799,Other hormones and their derivatives; other steroids used primarily as hormones :-- Other,54159,"Other hormones,hormon.derivatives & other steroids"
293810,Rutoside (rutin) and its derivatives,54161,"Glycosid.,natur./reprod.by synthesis,& their salts"
293890,Other,54161,"Glycosid.,natur./reprod.by synthesis,& their salts"
293910,Alkaloids of opium and their derivatives; salts thereof,5414,"Vegetab.alkaloids,natural/reproduced by synthesis"
293921,Alkaloids of cinchona and their derivatives; salts thereof :-- Quinine and its salts,5414,"Vegetab.alkaloids,natural/reproduced by synthesis"
293929,Alkaloids of cinchona and their derivatives; salts thereof :-- Other,5414,"Vegetab.alkaloids,natural/reproduced by synthesis"
293930,Caffeine and its salts,5414,"Vegetab.alkaloids,natural/reproduced by synthesis"
293941,Ephedrines and their salts :-- Ephedrine and its salts,5414,"Vegetab.alkaloids,natural/reproduced by synthesis"
293942,Ephedrines and their salts :-- Pseudoephedrine (INN) and its salts,5414,"Vegetab.alkaloids,natural/reproduced by synthesis"
293949,Ephedrines and their salts :-- Other,5414,"Vegetab.alkaloids,natural/reproduced by synthesis"
293950,Theophylline and aminophylline (theophylline- ethylenediamine) and their derivatives; salts thereof,5414,"Vegetab.alkaloids,natural/reproduced by synthesis"
293961,Alkaloids of rye ergot and their derivatives; salts thereof :-- Ergometrine (INN) and its salts,5414,"Vegetab.alkaloids,natural/reproduced by synthesis"
293962,Alkaloids of rye ergot and their derivatives; salts thereof :-- Ergotamine (INN) and its salts,5414,"Vegetab.alkaloids,natural/reproduced by synthesis"
293963,Alkaloids of rye ergot and their derivatives; salts thereof :-- Lysergic acid and its salts,5414,"Vegetab.alkaloids,natural/reproduced by synthesis"
293969,Alkaloids of rye ergot and their derivatives; salts thereof :-- Other,5414,"Vegetab.alkaloids,natural/reproduced by synthesis"
293970,Nicotine and its salts,5414,"Vegetab.alkaloids,natural/reproduced by synthesis"
293990,Other,5414,"Vegetab.alkaloids,natural/reproduced by synthesis"
294000,"Sugars, chemically pure, other than sucrose, lactose, maltose, glucose and fructose; sugar ethers and sugar esters, and their salts, other than products of heading No. 29.37, 29.38 or 29.39.",51692,"Sugars,chemically pure(other than sucrose,glucose)"
294110,Penicillins and their derivatives with a penicillanic acid structure; salts thereof,54131,"Penicillins,their derivatives,not incl.in 541.7"
294120,Streptomycins and their derivatives; salts thereof,54132,"Streptomycins,their derivatives,not incl.in 541.7"
294130,Tetracyclines and their derivatives; salts thereof,54133,"Tetracyclines,their derivatives,not incl.in 541.7"
294140,Chloramphenicol and its derivatives; salts thereof,54139,"Other antibiotics n.e.s.,not incl. in 541.7"
294150,Erythromycin and its derivatives; salts thereof,54139,"Other antibiotics n.e.s.,not incl. in 541.7"
294190,Other,54139,"Other antibiotics n.e.s.,not incl. in 541.7"
294200,Other organic compounds.,51699,Other organic compounds
300110,"Glands and other organs, dried, whether or not powdered",54162,"Organo-therapeutic glands or other organs,dried"
300120,Extracts of glands or other organs or of their secretions,54162,"Organo-therapeutic glands or other organs,dried"
300190,Other,54162,"Organo-therapeutic glands or other organs,dried"
300210,"Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes",54164,Antisera and microbial vaccines
300220,Vaccines for human medicine,54164,Antisera and microbial vaccines
300230,Vaccines for veterinary medicine,54164,Antisera and microbial vaccines
300290,Other,54162,"Organo-therapeutic glands or other organs,dried"
300310,"Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",54171,Medicaments contain.antibiotics/derivativ.thereof
300320,Containing other antibiotics,54171,Medicaments contain.antibiotics/derivativ.thereof
300331,Containing hormones or other products of heading No. 29.37 but not containing antibiotics :-- Containing insulin,54172,Medicaments contain.hormones but not antibiotics
300339,Containing hormones or other products of heading No. 29.37 but not containing antibiotics :-- Other,54172,Medicaments contain.hormones but not antibiotics
300340,Containing alkaloids or derivatives thereof but not containing hormones or other products of heading No. 29.37 or antibiotics,54173,Medic.cont.alkaloids but neith.hormon.nor antibio.
300390,Other,54179,Medicaments containing other substances
300410,"Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",54171,Medicaments contain.antibiotics/derivativ.thereof
300420,Containing other antibiotics,54171,Medicaments contain.antibiotics/derivativ.thereof
300431,Containing hormones or other products of heading No 29.37 but not containing antibiotics :-- Containing insulin,54172,Medicaments contain.hormones but not antibiotics
300432,Containing hormones or other products of heading No 29.37 but not containing antibiotics :-- Containing adrenal cortical hormones,54172,Medicaments contain.hormones but not antibiotics
300439,Containing hormones or other products of heading No 29.37 but not containing antibiotics :-- Other,54172,Medicaments contain.hormones but not antibiotics
300440,"Containing alkaloids or derivatives thereof but not containing hormones, other products of heading No. 29.37 or antibiotics",54173,Medic.cont.alkaloids but neith.hormon.nor antibio.
300450,Other medicaments containing vitamins or other products of heading No. 29.36,54179,Medicaments containing other substances
300490,Other,54179,Medicaments containing other substances
300510,Adhesive dressings and other articles having an adhesive layer,54191,"Wadding,gauze,bandages and similar articles"
300590,Other,54191,"Wadding,gauze,bandages and similar articles"
300610,"Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics",54199,Other pharmaceutical goods
300620,Blood-grouping reagents,54199,Other pharmaceutical goods
300630,Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,54199,Other pharmaceutical goods
300640,Dental cements and other dental fillings; bone reconstruction cements,54199,Other pharmaceutical goods
300650,First-aid boxes and kits,54199,Other pharmaceutical goods
300660,Chemical contraceptive preparations based on hormones or spermicides,54199,Other pharmaceutical goods
310100,"Animal or vegetable fertilisers, whether or not mixed together or chemically treated; fertilisers produced by the mixing or chemical treatment of animal or vegetable products.",2711,Guano & other natural animal/vegetable fertilizers
310210,"Urea, whether or not in aqueous solution",56216,Urea
310221,Ammonium sulphate; double salts and mixtures of ammonium sulphate and ammonium nitrate :-- Ammonium sulphate,56213,Ammonium sulphate
310229,Ammonium sulphate; double salts and mixtures of ammonium sulphate and ammonium nitrate :-- Other,56212,Ammonium sulphonitrate
310230,"Ammonium nitrate, whether or not in aqueous solution",56211,Ammonium nitrate
310240,Mixtures of ammonium nitrate with calcium carbonate or other inorganic non-fertilising substances,56219,"Mineral or chemical fertilizers,nitrogenous,n.e.s."
310250,Sodium nitrate,2712,"Sodium nitrate,natural,contain.<16.3% of nitrogen"
310260,Double salts and mixtures of calcium nitrate and ammonium nitrate,56219,"Mineral or chemical fertilizers,nitrogenous,n.e.s."
310270,Calcium cyanamide,56215,Calcium cyanamide:not more than 25% wt.of nitrogen
310280,Mixtures of urea and ammonium nitrate in aqueous or ammoniacal solution,56219,"Mineral or chemical fertilizers,nitrogenous,n.e.s."
310290,"Other, including mixtures not specified in the foregoing subheadings",56219,"Mineral or chemical fertilizers,nitrogenous,n.e.s."
310310,Superphosphates,56222,Superphosphates
310320,Basic slag,56221,Basic slag (thomas slag)
310390,Other,56229,"Mineral or chemical fertilizers,phosphatic,n.e.s."
310410,"Carnallite, sylvite and other crude natural potassium salts",2714,"Potassium salts,natural,crude"
310420,Potassium chloride,56231,Potassium chloride
310430,Potassium sulphate,56232,Potassium sulphate ;not more than 52% by wt.of k20
310490,Other,56239,"Mineral or chemical fertilizers,potassic,n.e.s."
310510,Goods of this Chapter in tablets or similar forms or in packages of a gross weight not exceeding 10 kg,56299,"Other fertilizers,n.e.s.;in tablets,lozenges etc."
310520,"Mineral or chemical fertilisers containing the three fertilising elements nitrogen, phosphorus and potassium",56291,"Fertiliz.nes.contain.:nitrog.,phosphorus,potassium"
310530,Diammonium hydrogenorthophosphate (diammonium phosphate),56292,"Fertilizers,n.e.s.containing:nitrogen & phosphorus"
310540,Ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate),56292,"Fertilizers,n.e.s.containing:nitrogen & phosphorus"
310551,Other mineral or chemical fertilisers containing the two fertilising elements nitrogen and phosphorus :-- Containing nitrates and phosphates,56292,"Fertilizers,n.e.s.containing:nitrogen & phosphorus"
310559,Other mineral or chemical fertilisers containing the two fertilising elements nitrogen and phosphorus :-- Other,56292,"Fertilizers,n.e.s.containing:nitrogen & phosphorus"
310560,Mineral or chemical fertilisers containing the two fertilising elements phosphorus and potassium,56299,"Other fertilizers,n.e.s.;in tablets,lozenges etc."
310590,Other,56299,"Other fertilizers,n.e.s.;in tablets,lozenges etc."
320110,Quebracho extract,53221,Tanning extracts of vegetable origin;tannins
320120,Wattle extract,53221,Tanning extracts of vegetable origin;tannins
320190,Other,53221,Tanning extracts of vegetable origin;tannins
320210,Synthetic organic tanning substances,5323,"Synth.org.tanning substances,& inorg.tanning subst"
320290,Other,5323,"Synth.org.tanning substances,& inorg.tanning subst"
320300,"Colouring matter of vegetable or animal origin (including dyeing extracts but excluding animal black), whether or not chemically defined; preparations as specified in Note 3 to this Chapter based on colouring matter of vegeta",53222,Colouring matter of veget.origin/of animal origin
320411,Synthetic organic colouring matter and preparations based thereon as specified in Note 3 to this Chapter :-- Disperse dyes and preparations based thereon,5311,Synthetic organic dyestuffs
320412,"Synthetic organic colouring matter and preparations based thereon as specified in Note 3 to this Chapter :-- Acid dyes, whether or not premetallised, and preparations based thereon; mordant dyes and preparations based thereon",5311,Synthetic organic dyestuffs
320413,Synthetic organic colouring matter and preparations based thereon as specified in Note 3 to this Chapter :-- Basic dyes and preparations based thereon,5311,Synthetic organic dyestuffs
320414,Synthetic organic colouring matter and preparations based thereon as specified in Note 3 to this Chapter :-- Direct dyes and preparations based thereon,5311,Synthetic organic dyestuffs
320415,Synthetic organic colouring matter and preparations based thereon as specified in Note 3 to this Chapter :-- Vat dyes (including those usable in that state as pigments) and preparations based thereon,5311,Synthetic organic dyestuffs
320416,Synthetic organic colouring matter and preparations based thereon as specified in Note 3 to this Chapter :-- Reactive dyes and preparations based thereon,5311,Synthetic organic dyestuffs
320417,Synthetic organic colouring matter and preparations based thereon as specified in Note 3 to this Chapter :-- Pigments and preparations based thereon,5311,Synthetic organic dyestuffs
320419,"Synthetic organic colouring matter and preparations based thereon as specified in Note 3 to this Chapter :-- Other, including mixtures of colouring matter of two or more of the subheadings Nos. 3204.11 to 3204.19",5311,Synthetic organic dyestuffs
320420,Synthetic organic products of a kind used as fluorescent brightening agents,53121,"Synth.organ.products used as luminophores,indigo"
320490,Other,53121,"Synth.organ.products used as luminophores,indigo"
320500,Colour lakes; preparations as specified in Note 3 to this Chapter based on colour lakes.,53122,Colour lakes
320611,Pigments and preparations based on titanium dioxide :-- Containing 80 % or more by weight of titanium dioxide calculated on the dry weight,5331,"Other colouring matter,inorganic products"
320619,Pigments and preparations based on titanium dioxide :-- Other,5331,"Other colouring matter,inorganic products"
320620,Pigments and preparations based on chromium compounds,5331,"Other colouring matter,inorganic products"
320630,Pigments and preparations based on cadmium compounds,5331,"Other colouring matter,inorganic products"
320641,Other colouring matter and other preparations :-- Ultramarine and preparations based thereon,5331,"Other colouring matter,inorganic products"
320642,Other colouring matter and other preparations :-- Lithopone and other pigments and preparations based on zinc sulphide,5331,"Other colouring matter,inorganic products"
320643,Other colouring matter and other preparations :-- Pigments and preparations based on hexacyanoferrates (ferrocyanides and ferricyanides),5331,"Other colouring matter,inorganic products"
320649,Other colouring matter and other preparations :-- Other,5331,"Other colouring matter,inorganic products"
320650,Inorganic products of a kind used as luminophores,5331,"Other colouring matter,inorganic products"
320710,"Prepared pigments, prepared opacifiers, prepared colours and similar preparations",53351,"Prepared pigments,prepar.opacifiers & prep.colours"
320720,"Vitrifiable enamels and glazes, engobes (slips) and similar preparations",53351,"Prepared pigments,prepar.opacifiers & prep.colours"
320730,Liquid lustres and similar preparations,53351,"Prepared pigments,prepar.opacifiers & prep.colours"
320740,"Glass frit and other glass, in the form of powder, granules or flakes",53351,"Prepared pigments,prepar.opacifiers & prep.colours"
320810,Based on polyesters,53342,Other paints & enamels;varnishes & lacquers;n.e.s.
320820,Based on acrylic or vinyl polymers,53342,Other paints & enamels;varnishes & lacquers;n.e.s.
320890,Other,53342,Other paints & enamels;varnishes & lacquers;n.e.s.
320910,Based on acrylic or vinyl polymers,53341,Water-thinned paints
320990,Other,53341,Water-thinned paints
321000,"Other paints and varnishes (including enamels, lacquers and distempers); prepared water pigments of a kind used for finishing leather.",53342,Other paints & enamels;varnishes & lacquers;n.e.s.
321100,Prepared driers.,53353,Prepared driers
321210,Stamping foils,53344,Distempers;prepared water pigments;stamping foils
321290,Other,53344,Distempers;prepared water pigments;stamping foils
321310,Colours in sets,53352,"Artists',students'and signboard painters'colours"
321390,Other,53352,"Artists',students'and signboard painters'colours"
321410,"Glaziers' putty, grafting putty, resin cements, caulking compounds and other mastics; painters' fillings",53354,Glaziers'putty;grafting putty;painters'fillings
321490,Other,53354,Glaziers'putty;grafting putty;painters'fillings
321511,Printing ink :-- Black,5332,Printing ink
321519,Printing ink :-- Other,5332,Printing ink
321590,Other,89591,Writing and other inks
330111,Essential oils of citrus fruit :-- Of bergamot,5513,"Essential oils,concretes & absolutes;resinoids"
330112,Essential oils of citrus fruit :-- Of orange,5513,"Essential oils,concretes & absolutes;resinoids"
330113,Essential oils of citrus fruit :-- Of lemon,5513,"Essential oils,concretes & absolutes;resinoids"
330114,Essential oils of citrus fruit :-- Of lime,5513,"Essential oils,concretes & absolutes;resinoids"
330119,Essential oils of citrus fruit :-- Other,5513,"Essential oils,concretes & absolutes;resinoids"
330121,Essential oils other than those of citrus fruit :-- Of geranium,5513,"Essential oils,concretes & absolutes;resinoids"
330122,Essential oils other than those of citrus fruit :-- Of jasmin,5513,"Essential oils,concretes & absolutes;resinoids"
330123,Essential oils other than those of citrus fruit :-- Of lavender or of lavandin,5513,"Essential oils,concretes & absolutes;resinoids"
330124,Essential oils other than those of citrus fruit :-- Of peppermint (Mentha piperita),5513,"Essential oils,concretes & absolutes;resinoids"
330125,Essential oils other than those of citrus fruit :-- Of other mints,5513,"Essential oils,concretes & absolutes;resinoids"
330126,Essential oils other than those of citrus fruit :-- Of vetiver,5513,"Essential oils,concretes & absolutes;resinoids"
330129,Essential oils other than those of citrus fruit :-- Other,5513,"Essential oils,concretes & absolutes;resinoids"
330130,Resinoids,5513,"Essential oils,concretes & absolutes;resinoids"
330190,Other,5513,"Essential oils,concretes & absolutes;resinoids"
330210,Of a kind used in the food or drink industries,5514,Mixtures of two or more odoriferous substances
330290,Other,5514,Mixtures of two or more odoriferous substances
330300,Perfumes and toilet waters.,5530,"Perfumery,cosmetics and toilet preparations"
330410,Lip make-up preparations,5530,"Perfumery,cosmetics and toilet preparations"
330420,Eye make-up preparations,5530,"Perfumery,cosmetics and toilet preparations"
330430,Manicure or pedicure preparations,5530,"Perfumery,cosmetics and toilet preparations"
330491,"Other :-- Powders, whether or not compressed",5530,"Perfumery,cosmetics and toilet preparations"
330499,Other,5530,"Perfumery,cosmetics and toilet preparations"
330510,Shampoos,5530,"Perfumery,cosmetics and toilet preparations"
330520,Preparations for permanent waving or straightening,5530,"Perfumery,cosmetics and toilet preparations"
330530,Hair lacquers,5530,"Perfumery,cosmetics and toilet preparations"
330590,Other,5530,"Perfumery,cosmetics and toilet preparations"
330610,Dentifrices,5530,"Perfumery,cosmetics and toilet preparations"
330620,Yarn used to clean between the teeth (dental floss),65142,"Yarn non-textured of contin.polyamide fibres,n.e.s"
330690,Other,5530,"Perfumery,cosmetics and toilet preparations"
330710,"Pre-shave, shaving or after-shave preparations",5530,"Perfumery,cosmetics and toilet preparations"
330720,Personal deodorants and antiperspirants,5530,"Perfumery,cosmetics and toilet preparations"
330730,Perfumed bath salts and other bath preparations,5530,"Perfumery,cosmetics and toilet preparations"
330741,"Preparations for perfuming or deodorizing rooms, including odoriferous preparations used during religious rites :-- Agarbatti and other odoriferous preparations which operate by burning",5530,"Perfumery,cosmetics and toilet preparations"
330749,"Preparations for perfuming or deodorizing rooms, including odoriferous preparations used during religious rites :-- Other",5530,"Perfumery,cosmetics and toilet preparations"
330790,Other,5530,"Perfumery,cosmetics and toilet preparations"
340111,"Soap and organic surface-active products and preparations, in the form of bars, cakes, moulded pieces or shapes, and paper, wadding, felt and nonwovens, impregnated, coated or covered...:-- For toilet use(including medicated products)",5541,Soap;organic surface-active products & preparatns
340119,"Soap and organic surface-active products and preparations, in the form of bars, cakes, moulded pieces or shapes, and paper, wadding, felt and nonwovens, impregnated, coated or covered with soap or detergent :-- Other",5541,Soap;organic surface-active products & preparatns
340120,Soap in other forms,5541,Soap;organic surface-active products & preparatns
340211,"Organic surface-active agents, whether or not put up for retail sale :-- Anionic",5542,"Organic surface-active agents,n.e.s."
340212,"Organic surface-active agents, whether or not put up for retail sale :-- Cationic",5542,"Organic surface-active agents,n.e.s."
340213,"Organic surface-active agents, whether or not put up for retail sale :-- Non-ionic",5542,"Organic surface-active agents,n.e.s."
340219,"Organic surface-active agents, whether or not put up for retail sale :-- Other",5542,"Organic surface-active agents,n.e.s."
340220,Preparations put up for retail sale,5542,"Organic surface-active agents,n.e.s."
340290,Other,5542,"Organic surface-active agents,n.e.s."
340311,"Containing petroleum oils or oils obtained from bituminous minerals :-- Preparations for the treatment of textile materials, leather, furskins or other materials",33452,Lubricating preparations
340319,Containing petroleum oils or oils obtained from bituminous minerals :-- Other,33452,Lubricating preparations
340391,"Other :-- Preparations for the treatment of textile materials, leather, furskins or other materials",33452,Lubricating preparations
340399,Other,33452,Lubricating preparations
340410,Of chemically modified lignite,59831,Artificial waxes (including water-soluble waxes)
340420,Of polyethylene glycol,59831,Artificial waxes (including water-soluble waxes)
340490,Other,59831,Artificial waxes (including water-soluble waxes)
340510,"Polishes, creams and similar preparations for footwear or leather",5543,"Polishes & creams,for footwear,furniture or floors"
340520,"Polishes, creams and similar preparations for the maintenance of wooden furniture, floors or other woodwork",5543,"Polishes & creams,for footwear,furniture or floors"
340530,"Polishes and similar preparations for coachwork, other than metal polishes",5543,"Polishes & creams,for footwear,furniture or floors"
340540,Scouring pastes and powders and other scouring preparations,5543,"Polishes & creams,for footwear,furniture or floors"
340590,Other,5543,"Polishes & creams,for footwear,furniture or floors"
340600,"Candles, tapers and the like.",89931,"Candles,tapers,night-lights and the like"
340700,"Modelling pastes, including those put up for children's amusement; preparations known as dental wax or as dental impression compounds, put up in sets, in packings for retail sale or in plates, horseshoe shapes, sticks or similar for",59895,Modelling pastes(inc.those for children's amusent)
350110,Casein,59221,"Casein,caseinates and other casein derivatives"
350190,Other,59221,"Casein,caseinates and other casein derivatives"
350211,Egg albumin :-- Dried,59222,"Albumins,albuminates and other albumin derivatives"
350219,Egg albumin :-- Other,59222,"Albumins,albuminates and other albumin derivatives"
350220,"Milk albumin, including concentrates of two or more whey proteins",59222,"Albumins,albuminates and other albumin derivatives"
350290,Other,59222,"Albumins,albuminates and other albumin derivatives"
350300,"Gelatin (including gelatin in rectangular (including square) sheets, whether or not surface-worked or coloured) and gelatin derivatives; isinglass; other glues of animal origin, excluding casein glues of heading No. 35.01.",59223,Gelatin & gelat.derivatives;glues deriv.from bones
350400,"Peptones and their derivatives; other protein substances and their derivatives, not elsewhere specified or included; hide powder, whether or not chromed.",59224,Peptones & other protein substanc.& their derivat.
350510,Dextrins and other modified starches,59225,Dextrins & dextrin glues;soluble/roasted starches
350520,Glues,59225,Dextrins & dextrin glues;soluble/roasted starches
350610,"Products suitable for use as glues or adhesives, put up for retail sale as glues or adhesives, not exceeding a net weight of 1 kg",59229,"Prepared glues,n.e.s."
350691,Other :-- Adhesives based on rubber or plastics (including artificial resins),59229,"Prepared glues,n.e.s."
350699,Other,59229,"Prepared glues,n.e.s."
350710,Rennet and concentrates thereof,51691,Enzymes
350790,Other,51691,Enzymes
360100,Propellent powders.,57211,Propellent powders
360200,"Prepared explosives, other than propellent powders.",57212,Prepared explosives(other than propellent powders)
360300,Safety fuses; detonating fuses; percussion or detonating caps; igniters; electric detonators.,5722,"Safety fuses,detonating fus.;percussion & det.caps"
360410,Fireworks,5723,"Pyrotechnic articles:(firework,railway fog etc.)"
360490,Other,5723,"Pyrotechnic articles:(firework,railway fog etc.)"
360500,"Matches, other than pyrotechnic articles of heading No. 36.04.",89932,"Matches,excl. bengal matches"
360610,Liquid or liquefied-gas fuels in containers of a kind used for filling or refilling cigarette or similar lighters and of a capacity not exceeding 300 cm3,89939,Ferro-cerium & other pyrophoric alloys
360690,Other,89939,Ferro-cerium & other pyrophoric alloys
370110,For X-ray,88221,"Photographic plates,sensitized,unexposed"
370120,Instant print film,88221,"Photographic plates,sensitized,unexposed"
370130,"Other plates and film, with any side exceeding 255 mm",88221,"Photographic plates,sensitized,unexposed"
370191,Other :-- For colour photography (polychrome),88221,"Photographic plates,sensitized,unexposed"
370199,Other,88221,"Photographic plates,sensitized,unexposed"
370210,For X-ray,88222,"Film in rolls,sensitized,unexposed"
370220,Instant print film,88222,"Film in rolls,sensitized,unexposed"
370231,"Other film, without perforations, of a width not exceeding 105 mm :-- For colour photography (polychrome)",88222,"Film in rolls,sensitized,unexposed"
370232,"Other film, without perforations, of a width not exceeding 105 mm :-- Other, with silver halide emulsion",88222,"Film in rolls,sensitized,unexposed"
370239,"Other film, without perforations, of a width not exceeding 105 mm :-- Other",88222,"Film in rolls,sensitized,unexposed"
370241,"Other film, without perforations, of a width exceeding     105 mm :-- Of a width exceeding 610 mm and of a length exceeding  200 m, for colour photography (polychrome)",88222,"Film in rolls,sensitized,unexposed"
370242,"Other film, without perforations, of a width exceeding     105 mm :-- Of a width exceeding 610 mm and of a length exceeding 200 m, other than for colour photography",88222,"Film in rolls,sensitized,unexposed"
370243,"Other film, without perforations, of a width exceeding     105 mm :-- Of a width exceeding 610 mm and of a length not exceeding 200 m",88222,"Film in rolls,sensitized,unexposed"
370244,"Other film, without perforations, of a width exceeding     105 mm :-- Of a width exceeding 105 mm but not exceeding 610 mm",88222,"Film in rolls,sensitized,unexposed"
370251,"Other film, for colour photography (polychrome) :-- Of a width not exceeding 16 mm and of a length not exceeding 14 m",88222,"Film in rolls,sensitized,unexposed"
370252,"Other film, for colour photography (polychrome) :-- Of a width not exceeding 16 mm and of a length exceeding     14 m",88222,"Film in rolls,sensitized,unexposed"
